order_id,customer_id,category,payment_method,order_amount,discount_pct,customer_past_orders,customer_past_returns,customer_return_rate,account_age_days,day_of_week,hour_of_day,address_mismatch,returned
ORD100926,CUST3940,apparel,UPI,572.22,0,3,0,0.0,428,5,15,1,0
ORD100927,CUST4408,apparel,netbanking,870.46,20,2,2,1.0,1309,0,11,0,1
ORD100928,CUST4843,beauty,debit_card,943.3,0,7,1,0.143,1451,0,19,0,0
ORD100929,CUST1166,books,UPI,1503.39,15,3,0,0.0,623,0,6,1,0
ORD100930,CUST1397,apparel,credit_card,1338.35,30,1,0,0.0,1089,3,6,0,0
ORD100931,CUST3690,electronics,cod,976.79,40,4,0,0.0,1281,1,17,0,1
ORD100932,CUST2700,books,UPI,2563.88,5,0,0,0.0,1308,4,11,0,0
ORD100933,CUST3877,books,netbanking,278.72,15,5,0,0.0,214,1,5,0,0
ORD100934,CUST3067,home_goods,credit_card,733.48,0,3,0,0.0,1094,4,14,1,0
ORD100935,CUST4696,home_goods,cod,597.5,10,3,0,0.0,665,6,11,0,0
ORD100936,CUST3593,beauty,debit_card,463.96,5,4,0,0.0,1247,1,18,0,0
ORD100937,CUST2536,footwear,debit_card,1105.73,20,3,1,0.333,738,3,14,1,0
ORD100938,CUST1000,books,UPI,7005.41,10,6,0,0.0,583,4,0,0,0
ORD100939,CUST4646,home_goods,UPI,674.81,20,1,1,1.0,616,1,6,0,0
ORD100940,CUST1088,books,debit_card,344.56,20,2,1,0.5,1134,4,17,0,0
ORD100941,CUST3341,electronics,UPI,329.93,30,2,2,1.0,78,3,11,0,0
ORD100942,CUST2085,home_goods,cod,1071.4,20,3,2,0.667,512,1,8,0,0
ORD100943,CUST1376,footwear,netbanking,969.12,30,1,1,1.0,1166,1,23,0,1
ORD100944,CUST2329,beauty,credit_card,517.94,30,1,1,1.0,1000,6,22,0,1
ORD100945,CUST4356,apparel,cod,787.81,30,2,0,0.0,1316,2,1,0,0
ORD100946,CUST3360,beauty,UPI,1047.34,15,2,1,0.5,115,6,10,0,0
ORD100947,CUST4347,beauty,netbanking,358.61,30,1,0,0.0,247,6,7,0,0
ORD100948,CUST4479,footwear,UPI,1101.19,30,6,1,0.167,1299,6,20,0,0
ORD100949,CUST2248,footwear,UPI,654.63,10,0,0,0.0,654,4,18,0,0
ORD100950,CUST3057,books,credit_card,332.95,10,2,0,0.0,314,0,21,0,0
ORD100951,CUST2609,beauty,cod,1685.14,0,1,0,0.0,1179,4,2,0,0
ORD100952,CUST2186,beauty,credit_card,2729.66,40,5,1,0.2,271,2,2,0,1
ORD100953,CUST4052,apparel,cod,461.08,20,2,1,0.5,818,2,2,0,0
ORD100954,CUST2779,books,credit_card,344.84,0,2,0,0.0,277,3,17,0,1
ORD100955,CUST2619,books,cod,306.89,5,2,0,0.0,402,4,19,1,0
ORD100956,CUST3147,electronics,credit_card,383.23,30,3,1,0.333,147,2,13,0,0
ORD100957,CUST4785,footwear,UPI,679.43,5,5,2,0.4,231,5,13,0,0
ORD100958,CUST2426,electronics,debit_card,507.63,15,3,0,0.0,706,4,20,0,0
ORD100959,CUST2248,electronics,debit_card,677.23,0,2,0,0.0,1263,6,14,0,0
ORD100960,CUST2804,apparel,credit_card,1038.99,0,5,0,0.0,409,5,11,0,0
ORD100961,CUST3983,apparel,UPI,350.63,10,1,1,1.0,112,1,19,1,0
ORD100962,CUST4558,home_goods,UPI,2769.23,10,4,0,0.0,704,5,3,0,0
ORD100963,CUST2929,apparel,debit_card,1499.29,10,3,0,0.0,429,5,17,0,0
ORD100964,CUST3238,footwear,debit_card,237.84,10,1,0,0.0,1124,3,19,0,0
ORD100965,CUST1578,books,UPI,1083.45,0,5,0,0.0,772,4,21,0,0
ORD100966,CUST2046,electronics,UPI,1714.81,0,3,1,0.333,582,1,22,0,0
ORD100967,CUST1217,beauty,UPI,498.9,0,1,0,0.0,137,3,21,0,0
ORD100968,CUST4490,books,debit_card,1448.02,0,2,0,0.0,221,0,9,0,0
ORD100969,CUST3659,beauty,credit_card,499.33,5,3,0,0.0,780,4,22,0,0
ORD100970,CUST2292,beauty,cod,642.92,5,2,1,0.5,1089,0,5,0,0
ORD100971,CUST4959,beauty,cod,1722.24,30,4,1,0.25,1460,0,1,0,1
ORD100972,CUST3168,home_goods,debit_card,931.74,40,3,0,0.0,1004,3,23,0,0
ORD100973,CUST2420,books,debit_card,188.97,15,1,0,0.0,728,5,9,0,0
ORD100974,CUST3053,home_goods,UPI,398.42,15,3,0,0.0,1282,2,12,0,0
ORD100975,CUST4337,apparel,cod,803.01,5,1,1,1.0,574,1,4,0,0
ORD100976,CUST2609,books,credit_card,232.67,5,1,0,0.0,180,5,12,0,0
ORD100977,CUST3777,footwear,credit_card,1116.36,0,4,0,0.0,855,1,18,0,0
ORD100978,CUST4975,home_goods,cod,1175.64,20,3,0,0.0,675,3,17,0,0
ORD100979,CUST3672,electronics,cod,127.14,10,0,0,0.0,1109,5,6,0,0
ORD100980,CUST2265,books,cod,148.65,5,4,0,0.0,277,3,4,0,0
ORD100981,CUST3313,electronics,debit_card,2243.88,0,5,1,0.2,139,4,17,1,0
ORD100982,CUST1484,electronics,debit_card,662.98,5,3,0,0.0,299,5,0,0,0
ORD100983,CUST4605,beauty,netbanking,200.36,5,3,1,0.333,622,3,23,1,0
ORD100984,CUST4662,books,debit_card,424.69,0,2,1,0.5,312,6,6,0,0
ORD100985,CUST1756,apparel,cod,1518.26,0,0,0,0.0,1264,2,19,0,0
ORD100986,CUST1945,footwear,credit_card,1497.28,5,0,0,0.0,473,5,0,0,0
ORD100987,CUST3818,beauty,credit_card,2346.55,0,3,0,0.0,1029,6,19,0,1
ORD100988,CUST3660,home_goods,credit_card,1055.48,20,3,0,0.0,794,3,15,0,0
ORD100989,CUST1791,electronics,UPI,579.62,10,4,2,0.5,837,6,0,1,0
ORD100990,CUST4892,beauty,credit_card,481.39,5,1,0,0.0,1375,1,6,0,0
ORD100991,CUST4797,beauty,cod,1215.55,15,4,1,0.25,1004,5,10,0,0
ORD100992,CUST4635,electronics,netbanking,1192.56,50,3,2,0.667,830,6,1,0,0
ORD100993,CUST4376,beauty,debit_card,118.31,5,4,1,0.25,808,4,23,0,0
ORD100994,CUST3196,footwear,UPI,1158.71,10,3,0,0.0,1067,0,14,0,1
ORD100995,CUST4595,apparel,credit_card,1282.72,30,4,0,0.0,1063,4,12,1,1
ORD100996,CUST1160,footwear,netbanking,1748.68,10,2,0,0.0,1058,6,20,1,1
ORD100997,CUST1777,home_goods,netbanking,344.19,15,2,0,0.0,816,2,9,0,1
ORD100998,CUST2730,home_goods,cod,1080.81,0,3,0,0.0,112,5,16,1,0
ORD100999,CUST2898,books,netbanking,341.42,15,1,0,0.0,186,5,16,0,0
ORD101000,CUST4189,footwear,cod,123.62,15,2,1,0.5,278,3,13,0,1
ORD101001,CUST1102,electronics,netbanking,418.57,20,2,1,0.5,1209,5,6,0,0
ORD101002,CUST1369,home_goods,debit_card,1405.81,0,0,0,0.0,1417,5,22,0,0
ORD101003,CUST3942,books,UPI,1280.8,5,1,0,0.0,187,0,22,0,0
ORD101004,CUST2486,apparel,cod,1111.6,0,3,0,0.0,1449,3,23,0,0
ORD101005,CUST3095,footwear,credit_card,173.35,30,3,0,0.0,776,4,12,0,1
ORD101006,CUST1699,home_goods,cod,395.23,10,4,0,0.0,1351,6,4,0,0
ORD101007,CUST1592,electronics,UPI,298.72,5,3,1,0.333,860,2,9,0,0
ORD101008,CUST4936,beauty,debit_card,460.77,20,4,0,0.0,1283,1,3,0,0
ORD101009,CUST4933,electronics,UPI,6370.14,20,2,0,0.0,1276,6,8,0,1
ORD101010,CUST3038,beauty,cod,231.35,10,5,2,0.4,12,4,15,0,0
ORD101011,CUST3411,books,netbanking,563.37,5,2,2,1.0,930,3,14,0,0
ORD101012,CUST3458,apparel,credit_card,202.29,0,3,1,0.333,1121,2,19,0,1
ORD101013,CUST4359,electronics,UPI,869.61,40,2,0,0.0,379,1,1,0,0
ORD101014,CUST1150,electronics,UPI,533.94,0,0,0,0.0,1367,4,19,0,0
ORD101015,CUST4769,apparel,UPI,846.07,15,0,0,0.0,224,3,5,0,0
ORD101016,CUST2164,footwear,cod,515.67,15,2,0,0.0,1173,6,17,0,0
ORD101017,CUST2865,books,cod,1082.05,0,0,0,0.0,738,0,2,0,0
ORD101018,CUST2322,home_goods,netbanking,571.49,10,4,0,0.0,139,6,13,0,0
ORD101019,CUST1265,home_goods,netbanking,209.53,0,8,1,0.125,276,0,22,0,0
ORD101020,CUST2348,footwear,netbanking,390.92,50,4,1,0.25,1075,1,22,0,0
ORD101021,CUST1238,apparel,cod,356.34,0,3,0,0.0,1495,5,16,1,0
ORD101022,CUST2981,books,cod,312.53,0,5,0,0.0,1448,2,13,0,0
ORD101023,CUST2296,home_goods,cod,316.35,5,0,0,0.0,1178,4,11,1,0
ORD101024,CUST3516,footwear,netbanking,351.13,20,0,0,0.0,1065,5,20,0,1
ORD101025,CUST4309,electronics,cod,497.71,30,5,1,0.2,477,5,9,1,0
ORD101026,CUST1006,apparel,UPI,1332.42,15,0,0,0.0,953,5,3,0,1
ORD101027,CUST1849,footwear,netbanking,2478.17,20,5,0,0.0,848,0,10,0,0
ORD101028,CUST4301,books,credit_card,491.81,0,5,0,0.0,24,5,6,0,0
ORD101029,CUST2042,apparel,debit_card,557.98,5,3,0,0.0,615,4,17,0,0
ORD101030,CUST1025,apparel,debit_card,477.26,15,4,1,0.25,700,3,23,0,1
ORD101031,CUST4932,apparel,credit_card,633.41,0,2,1,0.5,398,2,10,1,1
ORD101032,CUST2962,beauty,UPI,1425.88,0,2,0,0.0,1323,1,15,0,0
ORD101033,CUST2886,footwear,debit_card,473.92,20,1,1,1.0,948,6,13,1,0
ORD101034,CUST1229,footwear,debit_card,1328.6,20,3,1,0.333,1158,5,21,0,1
ORD101035,CUST3194,apparel,credit_card,2830.59,20,2,0,0.0,1183,5,10,0,1
ORD101036,CUST4637,home_goods,UPI,2072.47,15,4,0,0.0,306,2,0,0,0
ORD101037,CUST2536,books,cod,266.57,50,3,1,0.333,340,4,19,0,0
ORD101038,CUST3437,apparel,debit_card,1128.15,0,3,1,0.333,1445,6,10,0,0
ORD101039,CUST2112,beauty,UPI,645.8,5,3,1,0.333,1018,1,11,0,1
ORD101040,CUST4894,home_goods,credit_card,4266.78,30,3,2,0.667,1076,2,5,0,0
ORD101041,CUST4215,apparel,credit_card,326.66,15,2,0,0.0,190,3,16,0,0
ORD101042,CUST2976,footwear,credit_card,929.79,30,1,1,1.0,390,2,15,0,1
ORD101043,CUST3144,home_goods,debit_card,1343.74,40,4,1,0.25,294,6,3,0,0
ORD101044,CUST4842,footwear,credit_card,156.04,0,3,1,0.333,421,5,1,0,0
ORD101045,CUST3923,footwear,UPI,447.93,0,4,1,0.25,9,2,1,0,0
ORD101046,CUST3434,apparel,debit_card,444.28,5,3,2,0.667,957,0,3,0,0
ORD101047,CUST3699,books,debit_card,686.06,10,2,1,0.5,47,4,9,0,0
ORD101048,CUST1859,home_goods,credit_card,430.64,0,5,0,0.0,395,2,8,0,0
ORD101049,CUST4165,beauty,UPI,1827.36,15,5,0,0.0,559,1,5,0,0
ORD101050,CUST1062,footwear,cod,1038.91,20,4,0,0.0,1053,0,6,0,1
ORD101051,CUST3250,home_goods,debit_card,724.99,15,1,1,1.0,290,5,9,0,0
ORD101052,CUST1701,apparel,debit_card,30.9,0,1,0,0.0,1256,2,17,0,1
ORD101053,CUST1532,apparel,netbanking,455.55,15,4,0,0.0,1384,0,3,0,1
ORD101054,CUST1352,beauty,netbanking,1025.52,0,2,0,0.0,367,5,19,0,0
ORD101055,CUST3578,books,netbanking,1602.91,30,2,1,0.5,1263,2,9,0,0
ORD101056,CUST1811,books,cod,470.54,40,3,0,0.0,161,6,14,0,0
ORD101057,CUST1380,books,netbanking,1062.55,50,4,3,0.75,200,3,9,0,1
ORD101058,CUST3909,beauty,netbanking,578.77,5,1,0,0.0,475,1,4,0,0
ORD101059,CUST3526,home_goods,debit_card,957.24,40,2,0,0.0,803,1,22,1,1
ORD101060,CUST2353,home_goods,netbanking,5341.85,30,3,0,0.0,999,0,2,0,0
ORD101061,CUST2439,beauty,netbanking,112.99,5,3,1,0.333,350,2,11,0,1
ORD101062,CUST1521,footwear,UPI,204.11,0,0,0,0.0,831,6,22,0,0
ORD101063,CUST2334,footwear,UPI,270.67,10,2,0,0.0,619,4,14,0,0
ORD101064,CUST2693,electronics,cod,333.14,20,4,0,0.0,500,4,5,1,0
ORD101065,CUST2572,apparel,debit_card,400.67,15,5,1,0.2,427,6,22,0,0
ORD101066,CUST4212,beauty,cod,2128.29,15,2,1,0.5,701,4,22,0,1
ORD101067,CUST3714,books,UPI,737.13,10,1,0,0.0,1458,4,15,0,0
ORD101068,CUST3441,beauty,debit_card,807.27,20,6,0,0.0,1137,0,14,0,0
ORD101069,CUST4915,beauty,UPI,2824.55,20,2,0,0.0,1226,0,21,0,1
ORD101070,CUST4159,beauty,debit_card,585.19,0,7,0,0.0,1013,5,21,0,0
ORD101071,CUST1891,electronics,cod,507.45,50,3,0,0.0,1303,6,0,0,1
ORD101072,CUST3706,electronics,netbanking,492.19,20,4,0,0.0,1089,2,12,0,0
ORD101073,CUST2831,electronics,credit_card,635.6,0,4,1,0.25,1396,2,9,0,0
ORD101074,CUST4740,books,debit_card,725.16,20,1,0,0.0,891,5,11,1,0
ORD101075,CUST3386,apparel,cod,573.97,5,6,0,0.0,1046,3,4,0,0
ORD101076,CUST1255,home_goods,cod,2450.64,0,4,1,0.25,109,0,22,0,0
ORD101077,CUST2471,apparel,debit_card,633.5,40,1,1,1.0,64,1,13,0,0
ORD101078,CUST2614,books,debit_card,865.56,15,4,0,0.0,1458,3,12,0,0
ORD101079,CUST3232,electronics,credit_card,3624.21,0,0,0,0.0,973,1,6,0,0
ORD101080,CUST4454,home_goods,netbanking,398.81,0,0,0,0.0,316,2,21,0,0
ORD101081,CUST1047,apparel,UPI,564.94,40,3,0,0.0,295,5,15,0,0
ORD101082,CUST4993,electronics,UPI,399.62,20,2,2,1.0,282,5,13,0,0
ORD101083,CUST4660,books,cod,266.22,10,2,0,0.0,872,4,5,0,0
ORD101084,CUST2737,footwear,netbanking,3404.84,0,5,0,0.0,788,2,7,0,0
ORD101085,CUST3476,apparel,cod,275.61,10,4,0,0.0,1021,6,23,0,0
ORD101086,CUST3055,home_goods,netbanking,1466.87,20,2,1,0.5,1119,4,11,0,0
ORD101087,CUST1155,footwear,netbanking,457.99,20,3,2,0.667,1444,2,3,0,0
ORD101088,CUST4939,books,UPI,3072.2,15,3,1,0.333,291,5,23,0,0
ORD101089,CUST4519,home_goods,netbanking,607.57,20,4,0,0.0,1059,0,16,0,0
ORD101090,CUST1362,electronics,netbanking,3029.4,10,1,0,0.0,1292,5,21,1,0
ORD101091,CUST1319,books,cod,1240.6,0,5,0,0.0,1188,2,19,0,0
ORD101092,CUST2407,footwear,UPI,316.75,20,2,0,0.0,961,3,16,1,0
ORD101093,CUST3350,books,debit_card,164.71,20,1,1,1.0,863,2,9,0,1
ORD101094,CUST1144,books,cod,328.47,20,3,1,0.333,623,5,18,0,0
ORD101095,CUST3577,beauty,cod,867.54,0,2,1,0.5,347,4,1,0,0
ORD101096,CUST2195,books,cod,460.95,40,3,0,0.0,56,2,15,0,0
ORD101097,CUST3070,apparel,debit_card,1013.93,15,6,0,0.0,517,1,19,0,1
ORD101098,CUST4513,home_goods,UPI,1397.46,40,1,0,0.0,229,4,5,1,0
ORD101099,CUST4026,electronics,netbanking,390.03,15,3,1,0.333,758,6,5,0,0
ORD101100,CUST3870,electronics,netbanking,332.3,50,0,0,0.0,371,6,16,0,0
ORD101101,CUST2404,apparel,credit_card,764.45,15,3,0,0.0,1220,6,4,0,0
ORD101102,CUST4083,beauty,netbanking,575.48,0,4,0,0.0,488,5,14,0,0
ORD101103,CUST1685,electronics,cod,1841.26,0,1,0,0.0,707,0,20,0,0
ORD101104,CUST4356,apparel,UPI,5264.7,20,4,1,0.25,344,3,12,0,0
ORD101105,CUST2950,books,cod,268.66,30,2,0,0.0,479,3,21,0,0
ORD101106,CUST2943,home_goods,credit_card,1423.53,15,1,1,1.0,1087,6,13,0,0
ORD101107,CUST4797,beauty,netbanking,2604.45,30,4,0,0.0,1390,2,16,0,1
ORD101108,CUST1168,apparel,cod,691.84,15,2,1,0.5,1306,2,13,0,1
ORD101109,CUST3670,home_goods,debit_card,999.68,0,3,1,0.333,554,2,3,0,0
ORD101110,CUST3392,beauty,netbanking,813.83,10,3,0,0.0,1383,5,7,0,0
ORD101111,CUST3411,electronics,cod,466.54,40,5,0,0.0,692,5,22,1,0
ORD101112,CUST2283,footwear,UPI,1257.83,30,2,0,0.0,1378,0,2,0,0
ORD101113,CUST1400,footwear,UPI,905.03,15,7,0,0.0,1404,3,11,0,0
ORD101114,CUST2160,home_goods,credit_card,821.57,5,1,1,1.0,70,0,19,0,0
ORD101115,CUST4844,footwear,credit_card,778.94,15,6,2,0.333,1228,5,3,0,1
ORD101116,CUST1491,apparel,cod,64.19,15,3,0,0.0,267,3,21,0,0
ORD101117,CUST3653,footwear,credit_card,2377.06,20,6,2,0.333,228,5,5,0,0
ORD101118,CUST2912,books,UPI,608.21,10,1,0,0.0,1309,3,8,0,0
ORD101119,CUST3835,books,debit_card,1589.67,40,3,2,0.667,528,1,2,0,0
ORD101120,CUST1255,beauty,netbanking,595.46,10,3,0,0.0,682,0,8,1,0
ORD101121,CUST2084,electronics,netbanking,95.48,5,3,0,0.0,143,3,6,0,0
ORD101122,CUST1730,books,netbanking,364.64,40,5,0,0.0,223,1,17,0,0
ORD101123,CUST1894,footwear,UPI,1657.8,30,5,1,0.2,905,5,8,0,1
ORD101124,CUST1298,apparel,cod,152.68,15,2,0,0.0,1491,2,14,0,0
ORD101125,CUST3038,electronics,UPI,2447.7,10,3,0,0.0,78,5,12,0,0
ORD101126,CUST3867,home_goods,netbanking,505.39,10,4,0,0.0,1177,0,16,0,0
ORD101127,CUST4157,beauty,netbanking,1100.47,15,5,1,0.2,894,3,23,0,0
ORD101128,CUST4216,apparel,cod,699.65,5,4,1,0.25,463,0,12,1,0
ORD101129,CUST4350,beauty,UPI,1408.23,20,2,0,0.0,1162,4,11,0,0
ORD101130,CUST2240,beauty,UPI,775.64,15,5,2,0.4,1295,5,2,0,0
ORD101131,CUST4495,home_goods,UPI,822.32,5,3,1,0.333,942,6,9,0,0
ORD101132,CUST1723,footwear,UPI,450.64,10,4,3,0.75,787,5,6,0,0
ORD101133,CUST2597,apparel,debit_card,296.06,20,1,1,1.0,997,0,20,0,0
ORD101134,CUST1776,electronics,UPI,356.76,10,1,1,1.0,396,0,23,1,0
ORD101135,CUST1976,beauty,netbanking,842.81,5,3,1,0.333,130,6,17,0,0
ORD101136,CUST3046,footwear,netbanking,1550.56,10,3,0,0.0,34,0,10,0,0
ORD101137,CUST4226,books,UPI,592.49,5,6,1,0.167,831,0,6,0,0
ORD101138,CUST3733,footwear,netbanking,522.27,5,5,0,0.0,1389,6,17,0,1
ORD101139,CUST3373,electronics,UPI,384.93,0,2,0,0.0,76,5,4,0,0
ORD101140,CUST1078,beauty,cod,1749.91,20,3,1,0.333,94,1,22,0,1
ORD101141,CUST1058,electronics,UPI,368.63,20,4,0,0.0,630,6,3,0,0
ORD101142,CUST1699,footwear,UPI,900.16,0,2,0,0.0,218,0,15,0,0
ORD101143,CUST3521,electronics,UPI,943.82,0,2,2,1.0,416,3,10,0,0
ORD101144,CUST4022,books,netbanking,973.74,15,2,1,0.5,665,0,21,0,0
ORD101145,CUST1562,home_goods,credit_card,364.84,15,2,0,0.0,94,4,5,0,0
ORD101146,CUST1494,home_goods,credit_card,483.58,30,3,0,0.0,851,1,22,0,0
ORD101147,CUST1675,beauty,credit_card,1134.17,20,1,1,1.0,1192,0,4,0,0
ORD101148,CUST4470,books,cod,2248.35,5,4,2,0.5,771,6,5,0,0
ORD101149,CUST2994,apparel,UPI,1269.95,10,3,0,0.0,15,1,2,0,1
ORD101150,CUST3431,home_goods,netbanking,2394.33,5,1,1,1.0,1421,6,15,0,0
ORD101151,CUST1844,electronics,debit_card,971.14,15,4,0,0.0,1072,3,13,0,0
ORD101152,CUST1714,footwear,UPI,1502.97,10,4,0,0.0,1222,1,22,0,0
ORD101153,CUST4892,apparel,debit_card,370.67,0,3,1,0.333,713,3,0,0,0
ORD101154,CUST1786,apparel,cod,1839.16,5,2,0,0.0,196,4,11,0,0
ORD101155,CUST3210,footwear,credit_card,763.32,10,6,0,0.0,951,6,20,0,0
ORD101156,CUST2132,apparel,credit_card,352.26,30,2,1,0.5,231,6,4,0,0
ORD101157,CUST4967,beauty,netbanking,628.46,50,1,0,0.0,362,1,21,1,1
ORD101158,CUST1221,books,debit_card,497.17,0,3,0,0.0,584,1,13,0,0
ORD101159,CUST3526,beauty,UPI,958.23,0,4,1,0.25,214,5,1,1,0
ORD101160,CUST1720,electronics,UPI,891.24,5,3,0,0.0,994,4,3,0,0
ORD101161,CUST1963,books,netbanking,610.39,40,4,0,0.0,1214,4,10,0,0
ORD101162,CUST4060,books,debit_card,1161.88,15,4,0,0.0,472,6,3,0,0
ORD101163,CUST1401,electronics,netbanking,724.72,30,4,1,0.25,410,3,7,0,0
ORD101164,CUST3396,beauty,UPI,731.69,20,3,1,0.333,893,1,6,1,1
ORD101165,CUST2863,electronics,netbanking,533.4,30,5,1,0.2,765,1,14,0,0
ORD101166,CUST3588,home_goods,debit_card,865.49,40,5,1,0.2,415,2,4,0,0
ORD101167,CUST3329,apparel,debit_card,597.23,30,3,1,0.333,280,0,14,0,0
ORD101168,CUST1701,home_goods,credit_card,312.12,20,2,0,0.0,605,4,5,0,0
ORD101169,CUST3613,footwear,credit_card,924.19,40,3,2,0.667,1184,4,7,0,1
ORD101170,CUST4510,footwear,netbanking,431.31,20,4,2,0.5,444,4,15,0,0
ORD101171,CUST2143,apparel,netbanking,1102.11,5,6,0,0.0,506,1,10,0,0
ORD101172,CUST1910,footwear,credit_card,559.59,0,1,1,1.0,1175,0,13,1,0
ORD101173,CUST1164,beauty,cod,169.46,0,1,0,0.0,69,3,16,0,0
ORD101174,CUST4316,books,UPI,120.16,10,6,1,0.167,927,3,7,0,0
ORD101175,CUST4084,apparel,netbanking,2518.34,5,1,0,0.0,447,1,11,0,0
ORD101176,CUST3652,apparel,UPI,446.66,15,1,1,1.0,983,5,9,0,1
ORD101177,CUST2881,footwear,cod,1233.71,50,6,0,0.0,50,3,14,0,0
ORD101178,CUST4580,books,netbanking,478.58,40,0,0,0.0,379,6,11,0,0
ORD101179,CUST3883,books,UPI,1132.98,0,1,0,0.0,1285,0,12,0,0
ORD101180,CUST2363,footwear,UPI,637.65,0,3,0,0.0,608,3,8,0,1
ORD101181,CUST3508,footwear,cod,595.88,5,3,0,0.0,425,6,21,0,0
ORD101182,CUST4607,home_goods,UPI,523.35,0,6,1,0.167,1055,5,11,0,0
ORD101183,CUST1454,beauty,debit_card,371.76,15,2,1,0.5,954,4,1,0,0
ORD101184,CUST1717,books,cod,142.53,0,2,1,0.5,1444,0,17,0,0
ORD101185,CUST1838,electronics,debit_card,79.57,20,4,0,0.0,489,4,3,0,0
ORD101186,CUST4020,footwear,credit_card,713.15,30,3,3,1.0,462,2,11,0,1
ORD101187,CUST3062,books,netbanking,757.31,0,3,0,0.0,568,0,2,0,0
ORD101188,CUST2853,beauty,cod,362.19,50,1,0,0.0,1079,6,3,0,1
ORD101189,CUST3178,books,cod,258.78,15,7,1,0.143,599,3,19,0,1
ORD101190,CUST3757,books,UPI,601.62,30,2,0,0.0,386,3,2,0,0
ORD101191,CUST4677,electronics,debit_card,225.4,50,3,0,0.0,158,0,5,0,0
ORD101192,CUST3855,electronics,netbanking,464.46,0,3,0,0.0,309,6,6,0,0
ORD101193,CUST3569,apparel,debit_card,355.4,20,4,0,0.0,854,5,17,1,0
ORD101194,CUST2941,home_goods,netbanking,1085.84,40,2,1,0.5,910,5,20,0,0
ORD101195,CUST1774,apparel,UPI,681.88,30,2,2,1.0,476,6,16,0,1
ORD101196,CUST2686,footwear,debit_card,1082.89,30,3,0,0.0,1343,5,10,0,1
ORD101197,CUST3727,books,cod,842.47,0,4,0,0.0,1124,3,14,0,0
ORD101198,CUST1540,home_goods,credit_card,177.38,15,7,0,0.0,533,1,15,0,0
ORD101199,CUST2180,apparel,credit_card,414.91,0,3,0,0.0,724,2,14,1,0
ORD101200,CUST3533,electronics,cod,122.27,5,2,0,0.0,585,1,5,0,0
ORD101201,CUST3837,books,credit_card,2563.99,20,3,1,0.333,331,1,3,0,0
ORD101202,CUST2296,footwear,credit_card,871.54,0,2,1,0.5,903,2,11,0,0
ORD101203,CUST3303,books,UPI,186.84,15,1,0,0.0,1364,2,11,0,0
ORD101204,CUST2836,footwear,credit_card,1017.94,10,1,0,0.0,1093,2,3,1,0
ORD101205,CUST2657,beauty,credit_card,1039.98,40,3,2,0.667,939,2,4,0,0
ORD101206,CUST4024,footwear,cod,1348.02,30,7,0,0.0,679,5,22,0,0
ORD101207,CUST4669,home_goods,cod,1326.37,0,3,1,0.333,1366,1,18,0,1
ORD101208,CUST4777,beauty,debit_card,162.95,0,0,0,0.0,1412,0,23,0,0
ORD101209,CUST1164,electronics,cod,2095.07,5,3,0,0.0,240,2,0,0,1
ORD101210,CUST4444,electronics,netbanking,900.64,5,2,1,0.5,732,0,10,0,1
ORD101211,CUST3626,electronics,cod,1535.13,10,5,1,0.2,1079,1,8,0,0
ORD101212,CUST1342,footwear,netbanking,2094.16,30,2,1,0.5,1387,5,2,1,0
ORD101213,CUST2615,electronics,netbanking,678.41,5,4,1,0.25,651,4,19,0,0
ORD101214,CUST1229,books,debit_card,201.61,30,2,0,0.0,815,1,22,0,1
ORD101215,CUST2514,beauty,debit_card,470.54,5,6,0,0.0,25,2,11,0,0
ORD101216,CUST2825,footwear,UPI,2917.35,40,4,0,0.0,442,5,14,0,0
ORD101217,CUST2702,beauty,debit_card,1455.94,0,1,1,1.0,336,6,23,1,0
ORD101218,CUST2736,books,netbanking,566.49,15,4,0,0.0,286,6,18,0,0
ORD101219,CUST1588,electronics,debit_card,256.94,0,4,2,0.5,973,6,16,1,0
ORD101220,CUST1270,footwear,netbanking,351.23,10,1,1,1.0,182,0,13,0,1
ORD101221,CUST2119,beauty,credit_card,2052.67,20,5,1,0.2,1139,3,22,0,1
ORD101222,CUST4747,electronics,credit_card,471.38,15,2,0,0.0,381,6,12,0,0
ORD101223,CUST3009,apparel,debit_card,1050.46,0,5,1,0.2,1199,2,15,0,0
ORD101224,CUST2898,electronics,UPI,492.36,10,2,0,0.0,6,1,8,0,0
ORD101225,CUST3623,books,netbanking,279.89,5,3,1,0.333,255,5,21,0,0
ORD101226,CUST2708,electronics,netbanking,128.08,5,1,1,1.0,1409,5,7,0,0
ORD101227,CUST4132,home_goods,netbanking,500.72,0,4,1,0.25,137,4,23,0,0
ORD101228,CUST2968,footwear,netbanking,70.7,15,3,0,0.0,529,5,21,0,1
ORD101229,CUST3843,apparel,debit_card,445.08,15,2,1,0.5,1050,5,18,0,0
ORD101230,CUST2063,electronics,cod,769.5,5,5,0,0.0,120,1,10,0,0
ORD101231,CUST3839,electronics,debit_card,392.19,5,1,0,0.0,335,0,8,0,0
ORD101232,CUST3606,home_goods,UPI,625.79,5,1,0,0.0,594,2,16,0,0
ORD101233,CUST1314,footwear,credit_card,595.74,50,4,0,0.0,1287,1,3,0,1
ORD101234,CUST1684,footwear,debit_card,584.44,50,6,0,0.0,648,6,21,0,0
ORD101235,CUST2111,books,debit_card,2124.65,0,2,0,0.0,197,4,18,0,0
